Date,Open,High,Low,Close,Adj Close,Volume
2019-09-29,177.869995,180.979996,173.089996,180.449997,180.449997,70481200
2019-10-06,180.000000,186.490005,177.720001,184.190002,184.190002,49737600
2019-10-13,184.199997,191.490005,182.570007,185.850006,185.850006,59039200
2019-10-20,187.039993,190.649994,181.500000,187.889999,187.889999,59435300
2019-10-27,187.199997,198.089996,185.080002,193.619995,193.619995,119965700
2019-11-03,194.550003,197.369995,189.470001,190.839996,190.839996,61520100
2019-11-10,189.929993,195.699997,188.539993,195.100006,195.100006,57672200
2019-11-17,194.559998,200.000000,193.050003,198.820007,198.820007,69670200
2019-11-24,199.520004,203.800003,198.039993,201.639999,201.639999,47729600
2019-12-01,202.130005,202.179993,195.080002,201.050003,201.050003,53566000
2019-12-08,200.649994,203.660004,193.169998,194.110001,194.110001,72000100
2019-12-15,195.270004,207.710007,194.809998,206.300003,206.300003,92183100
2019-12-22,206.699997,208.929993,205.000000,208.100006,208.100006,39030100
2019-12-29,207.860001,210.399994,203.600006,208.669998,208.669998,42743300
2020-01-05,206.699997,219.880005,206.520004,218.059998,218.059998,70208500
2020-01-12,219.600006,222.630005,218.630005,222.139999,222.139999,63710000
2020-01-19,222.160004,222.750000,216.110001,217.940002,217.940002,49589400
2020-01-26,213.100006,224.199997,201.059998,201.910004,201.910004,140541200
2020-02-02,203.440002,212.820007,202.500000,212.330002,212.330002,70487600
2020-02-09,211.520004,213.800003,210.660004,213.059998,213.059998,11830400
2020-02-10,211.520004,213.800003,210.660004,213.059998,213.059998,10673915
