Date,Open,High,Low,Close,Adj Close,Volume
2017-11-12,385.000000,405.000000,383.000000,403.399994,401.435242,128721428
2017-11-19,405.399994,439.600006,405.399994,415.799988,413.774811,190386615
2017-11-26,416.000000,422.799988,385.000000,385.000000,383.124847,227224997
2017-12-03,384.000000,397.799988,365.200012,394.000000,392.081024,229520325
2017-12-10,389.399994,410.799988,387.399994,389.000000,387.105347,127072779
2017-12-17,394.399994,405.799988,389.000000,405.799988,403.823547,89345499
2017-12-24,405.799988,408.200012,401.000000,406.000000,404.022583,44944312
2017-12-31,406.000000,436.399994,406.000000,433.200012,431.090118,94723644
2018-01-07,436.200012,446.399994,429.399994,442.200012,440.046265,107313433
2018-01-14,445.399994,454.000000,433.200012,452.399994,450.196564,105411494
2018-01-21,455.000000,474.600006,450.399994,471.200012,468.905029,117910857
2018-01-28,473.799988,476.600006,451.000000,452.399994,450.196564,113817645
2018-02-04,433.799988,445.799988,398.000000,407.399994,405.415741,292888099
2018-02-11,412.799988,447.000000,409.600006,447.000000,444.822876,96199133
2018-02-18,447.000000,458.000000,444.799988,453.399994,451.191681,78263766
2018-02-25,456.000000,458.000000,428.000000,436.000000,433.876465,128826136
2018-03-04,436.000000,448.200012,425.000000,447.000000,444.822876,98639320
2018-03-11,455.399994,472.799988,453.600006,465.200012,462.934265,115227999
2018-03-18,465.000000,475.600006,405.000000,420.000000,417.954376,446769365
2018-03-25,419.399994,438.600006,405.200012,409.600006,407.605042,180024025
2018-04-01,409.600006,412.399994,397.600006,405.799988,403.823547,95334637
2018-04-08,408.000000,425.600006,404.200012,408.000000,406.012817,110887653
2018-04-15,406.799988,407.799988,393.399994,400.200012,398.250854,121357824
2018-04-22,397.600006,400.200012,377.200012,388.399994,386.508270,130070280
2018-04-29,392.399994,396.799988,382.000000,382.799988,380.935547,75316169
2018-05-06,388.000000,415.000000,375.399994,408.799988,406.808929,144420124
2018-05-13,415.000000,424.200012,390.600006,411.000000,408.998230,174091258
2018-05-20,416.600006,418.000000,401.600006,404.000000,402.894958,79923998
2018-05-27,407.600006,407.600006,395.000000,404.000000,402.894958,108693748
2018-06-03,413.000000,431.600006,408.799988,415.000000,413.864868,133994128
2018-06-10,420.000000,422.399994,408.399994,410.000000,408.878540,80924916
2018-06-17,410.000000,410.000000,391.200012,397.399994,396.312988,97847210
2018-06-24,395.000000,397.799988,373.399994,393.799988,392.722839,135418271
2018-07-01,393.799988,395.000000,379.200012,386.600006,385.542542,72700194
2018-07-08,394.200012,398.000000,375.000000,381.000000,379.957855,97412794
2018-07-15,383.600006,386.200012,371.600006,376.600006,375.569916,67347510
2018-07-22,377.600006,382.799988,369.200012,373.000000,371.979736,96245467
2018-07-29,370.000000,370.799988,340.399994,349.799988,348.843201,159148615
2018-08-05,357.799988,375.600006,348.600006,370.000000,368.987946,111179435
2018-08-12,363.000000,364.600006,319.000000,337.000000,336.078217,206353197
2018-08-19,343.200012,363.200012,342.399994,354.000000,353.031708,124307790
2018-08-26,359.399994,368.799988,338.000000,340.000000,339.070007,113942062
2018-09-02,333.399994,341.000000,309.600006,316.799988,315.933472,161403426
2018-09-09,318.799988,331.799988,305.200012,330.000000,329.097351,135574149
2018-09-16,325.000000,334.399994,311.000000,334.399994,333.485321,113715251
2018-09-23,332.200012,333.200012,321.200012,323.200012,322.315979,78049435
2018-09-30,323.200012,325.000000,302.399994,305.000000,304.165741,78693488
2018-10-07,305.799988,306.799988,265.000000,288.399994,287.611145,203659303
2018-10-14,291.600006,291.600006,273.200012,282.000000,281.228668,99914226
2018-10-21,282.000000,293.799988,259.399994,260.000000,259.288818,143081588
2018-10-28,264.600006,303.799988,251.399994,303.600006,302.769592,195850680
2018-11-04,294.600006,301.799988,278.200012,279.200012,278.436340,135692947
2018-11-11,275.399994,291.399994,260.000000,290.399994,289.605682,154046053
2018-11-18,293.000000,297.600006,277.000000,291.200012,290.403503,89435543
2018-11-25,293.000000,320.799988,291.799988,312.000000,311.146606,138160665
2018-12-02,328.000000,328.399994,303.799988,310.600006,309.750427,148809019
2018-12-09,304.200012,320.799988,303.600006,308.799988,307.955353,81757450
2018-12-16,310.799988,318.600006,297.000000,315.200012,314.337860,105146437
2018-12-23,315.200012,316.799988,307.000000,310.000000,309.152069,43767976
2018-12-30,310.000000,317.200012,300.399994,310.600006,309.750427,61362237
2019-01-06,318.000000,334.600006,312.000000,331.200012,330.294098,118087703
2019-01-13,329.600006,338.000000,320.200012,337.000000,336.078217,91128089
2019-01-20,338.000000,344.399994,326.799988,343.799988,342.859619,105161540
2019-01-27,344.399994,352.000000,336.799988,348.000000,347.048126,89289814
2019-02-03,349.000000,349.000000,338.000000,345.600006,344.654694,20758938
2019-02-10,346.000000,353.000000,331.200012,333.799988,332.886963,93066072
2019-02-17,335.000000,344.200012,334.799988,344.000000,343.059082,64000780
2019-02-24,348.000000,348.799988,333.399994,336.200012,335.280426,82521646
2019-03-03,337.000000,370.000000,335.000000,347.000000,346.050873,138223697
2019-03-10,350.000000,363.600006,347.399994,359.000000,358.018036,75022234
2019-03-17,361.200012,371.200012,357.600006,365.000000,364.001617,97636639
2019-03-24,352.799988,361.799988,347.000000,361.000000,360.012573,79244804
2019-03-31,367.799988,379.600006,364.799988,376.000000,374.971558,69561538
2019-04-07,380.000000,400.399994,375.799988,393.799988,392.722839,92781905
2019-04-14,395.600006,398.399994,385.000000,391.600006,390.528870,52953355
2019-04-21,391.600006,397.799988,380.000000,384.000000,382.949646,56959316
2019-04-28,384.000000,391.799988,384.000000,387.799988,386.739258,41815687
2019-05-05,373.000000,395.000000,370.200012,382.000000,380.955139,119961237
2019-05-12,382.000000,382.000000,355.000000,355.799988,354.826782,88774758
2019-05-19,349.600006,352.600006,323.200012,324.799988,324.799988,127196632
2019-05-26,321.399994,332.399994,316.799988,326.000000,326.000000,100702120
2019-06-02,329.799988,335.799988,326.000000,330.399994,330.399994,70747042
2019-06-09,335.000000,345.000000,327.200012,330.000000,330.000000,93678601
2019-06-16,331.799988,357.399994,328.600006,354.399994,354.399994,85459193
2019-06-23,354.600006,357.399994,343.000000,352.600006,352.600006,56840579
2019-06-30,352.600006,367.799988,352.600006,359.799988,359.799988,44814033
2019-07-07,355.000000,360.799988,347.000000,355.000000,355.000000,49742067
2019-07-14,356.000000,364.600006,349.799988,361.799988,361.799988,50424032
2019-07-21,359.000000,376.000000,355.799988,370.200012,370.200012,46841125
2019-07-28,367.799988,377.799988,355.200012,355.799988,355.799988,69972707
2019-08-04,350.000000,351.000000,328.200012,338.399994,338.399994,106175161
2019-08-11,339.000000,345.000000,325.799988,326.399994,326.399994,96717700
2019-08-18,330.799988,339.799988,330.000000,334.200012,334.200012,70071721
2019-08-25,323.000000,327.799988,312.200012,324.799988,324.799988,107765003
2019-09-01,327.600006,346.000000,325.000000,343.399994,343.399994,84829092
2019-09-08,345.799988,351.000000,338.799988,349.600006,349.600006,60515755
2019-09-15,346.000000,346.600006,334.200012,337.600006,337.600006,68653200
2019-09-22,336.399994,338.399994,328.000000,329.399994,329.399994,59728129
2019-09-29,324.000000,332.399994,320.000000,322.799988,322.799988,60407478
2019-10-06,322.799988,328.000000,317.399994,324.799988,324.799988,69064371
2019-10-13,327.000000,334.200012,324.000000,331.000000,331.000000,72410887
2019-10-20,329.600006,330.200012,316.600006,316.600006,316.600006,78513225
2019-10-27,316.399994,323.799988,314.600006,321.600006,321.600006,77244146
2019-11-03,322.000000,335.200012,322.000000,327.200012,327.200012,82141942
2019-11-10,327.000000,331.600006,318.000000,320.000000,320.000000,86201585
2019-11-17,333.000000,337.600006,328.000000,333.600006,333.600006,62390497
2019-11-24,341.799988,342.000000,329.000000,331.799988,331.799988,90578193
2019-12-01,335.000000,336.399994,325.399994,335.600006,335.600006,62530140
2019-12-08,335.000000,361.799988,332.799988,361.000000,361.000000,98916713
2019-12-15,362.799988,380.000000,358.000000,375.200012,375.200012,123454291
2019-12-22,378.000000,385.399994,373.799988,384.000000,384.000000,37212554
2019-12-29,381.399994,390.000000,374.600006,383.000000,383.000000,54011250
2020-01-05,380.000000,399.200012,375.399994,398.600006,398.600006,86577554
2020-01-12,400.000000,413.000000,396.000000,399.000000,399.000000,97777505
2020-01-19,405.000000,405.000000,379.000000,385.799988,385.799988,82810052
2020-01-26,385.799988,389.600006,370.200012,373.000000,373.000000,77006848
2020-02-02,378.000000,402.399994,369.600006,402.399994,402.399994,112199455
2020-02-09,395.600006,401.000000,395.000000,400.600006,400.600006,16463493
2020-02-11,405.000000,411.000000,403.600006,409.000000,409.000000,23184178
