Date,Open,High,Low,Close,Adj Close,Volume
2018-02-25,2757.370117,2789.149902,2647.320068,2691.250000,2691.250000,19786810000
2018-03-04,2681.060059,2786.570068,2675.750000,2786.570068,2786.570068,17051190000
2018-03-11,2790.540039,2801.899902,2741.469971,2752.010010,2752.010010,18750700000
2018-03-18,2741.379883,2741.379883,2585.889893,2588.260010,2588.260010,17533550000
2018-03-25,2619.350098,2674.780029,2593.060059,2640.870117,2640.870117,14647940000
2018-04-01,2633.449951,2672.080078,2553.800049,2604.469971,2604.469971,16820340000
2018-04-08,2617.179932,2680.260010,2610.790039,2656.300049,2656.300049,15609880000
2018-04-15,2670.100098,2717.489990,2660.610107,2670.139893,2670.139893,16375430000
2018-04-22,2675.399902,2683.550049,2612.669922,2669.909912,2669.909912,17108410000
2018-04-29,2682.510010,2682.870117,2594.620117,2663.419922,2663.419922,18483840000
2018-05-06,2680.340088,2732.860107,2655.199951,2727.719971,2727.719971,17060780000
2018-05-13,2738.469971,2742.100098,2701.909912,2712.969971,2712.969971,16310100000
2018-05-20,2735.389893,2742.239990,2707.379883,2721.330078,2721.330078,15963780000
2018-05-27,2705.110107,2736.929932,2676.810059,2734.620117,2734.620117,15217440000
2018-06-03,2741.669922,2779.899902,2739.510010,2779.030029,2779.030029,17380480000
2018-06-10,2780.179932,2791.469971,2761.729980,2779.659912,2779.659912,19368250000
2018-06-17,2765.790039,2774.989990,2743.189941,2754.879883,2754.879883,19026830000
2018-06-24,2742.939941,2746.090088,2691.989990,2718.370117,2718.370117,17980020000
2018-07-01,2704.949951,2764.409912,2698.949951,2759.820068,2759.820068,10493320000
2018-07-08,2775.620117,2804.530029,2770.729980,2801.310059,2801.310059,14514320000
2018-07-15,2797.360107,2816.760010,2789.239990,2801.830078,2801.830078,15449650000
2018-07-22,2799.169922,2848.030029,2795.139893,2818.820068,2818.820068,16947010000
2018-07-29,2819.000000,2840.379883,2796.340088,2840.350098,2840.350098,17132630000
2018-08-05,2840.290039,2863.429932,2825.810059,2833.280029,2833.280029,15312600000
2018-08-12,2835.459961,2855.629883,2802.489990,2850.129883,2850.129883,16024470000
2018-08-19,2853.929932,2876.159912,2850.620117,2874.689941,2874.689941,13894820000
2018-08-26,2884.689941,2916.500000,2884.689941,2901.520020,2901.520020,14011570000
2018-09-02,2896.959961,2900.179932,2864.120117,2871.679932,2871.679932,12404170000
2018-09-09,2881.389893,2908.300049,2866.780029,2904.979980,2904.979980,15300720000
2018-09-16,2903.830078,2940.909912,2886.159912,2929.669922,2929.669922,18247730000
2018-09-23,2921.830078,2931.149902,2903.280029,2913.979980,2913.979980,16539460000
2018-09-30,2926.290039,2939.860107,2869.290039,2885.570068,2885.570068,17190620000
2018-10-07,2877.530029,2894.830078,2710.510010,2767.129883,2767.129883,20208740000
2018-10-14,2763.830078,2816.939941,2749.030029,2767.780029,2767.780029,17233120000
2018-10-21,2773.939941,2778.939941,2628.159912,2658.689941,2658.689941,21802950000
2018-10-28,2682.649902,2756.550049,2603.540039,2723.060059,2723.060059,23838850000
2018-11-04,2726.370117,2815.149902,2717.939941,2781.010010,2781.010010,18698510000
2018-11-11,2773.929932,2775.989990,2670.750000,2736.270020,2736.270020,20319060000
2018-11-18,2730.739990,2733.159912,2631.090088,2632.560059,2632.560059,13016000000
2018-11-25,2649.969971,2760.879883,2649.969971,2760.169922,2760.169922,19100190000
2018-12-02,2790.500000,2800.179932,2621.530029,2633.080078,2633.080078,18044060000
2018-12-09,2630.860107,2685.439941,2583.229980,2599.949951,2599.949951,19978530000
2018-12-16,2590.750000,2601.129883,2408.550049,2416.620117,2416.620117,27409960000
2018-12-23,2400.560059,2520.270020,2346.580078,2485.739990,2485.739990,14647150000
2018-12-30,2498.939941,2538.070068,2443.959961,2531.939941,2531.939941,15212300000
2019-01-06,2535.610107,2597.820068,2524.560059,2596.260010,2596.260010,19379210000
2019-01-13,2580.310059,2675.469971,2570.409912,2670.709961,2670.709961,18859550000
2019-01-20,2657.879883,2672.379883,2612.860107,2664.760010,2664.760010,14490970000
2019-01-27,2644.969971,2716.659912,2624.060059,2706.530029,2706.530029,19661740000
2019-02-03,2706.489990,2738.979980,2681.830078,2707.879883,2707.879883,18114780000
2019-02-10,2712.399902,2775.659912,2703.790039,2775.600098,2775.600098,18338580000
2019-02-17,2769.280029,2794.199951,2764.550049,2792.669922,2792.669922,14356680000
2019-02-24,2804.350098,2813.489990,2775.129883,2803.689941,2803.689941,19586400000
2019-03-03,2814.370117,2816.879883,2722.270020,2743.070068,2743.070068,18620090000
2019-03-10,2747.610107,2830.729980,2747.610107,2822.479980,2822.479980,20361870000
2019-03-17,2822.610107,2860.310059,2800.469971,2800.709961,2800.709961,18727610000
2019-03-24,2796.010010,2836.030029,2785.020020,2834.399902,2834.399902,16914430000
2019-03-31,2848.629883,2893.239990,2848.629883,2892.739990,2892.739990,16459900000
2019-04-07,2888.459961,2910.540039,2873.330078,2907.409912,2907.409912,15751420000
2019-04-14,2908.320068,2918.000000,2891.899902,2905.030029,2905.030029,13599690000
2019-04-21,2898.780029,2939.879883,2896.350098,2939.879883,2939.879883,16755720000
2019-04-28,2940.580078,2954.129883,2900.500000,2945.639893,2945.639893,17800970000
2019-05-05,2908.889893,2937.320068,2825.389893,2881.399902,2881.399902,17602830000
2019-05-12,2840.189941,2892.149902,2801.429932,2859.530029,2859.530029,16938710000
2019-05-19,2841.939941,2868.879883,2805.489990,2826.060059,2826.060059,16479450000
2019-05-26,2830.030029,2840.510010,2750.520020,2752.060059,2752.060059,15076270000
2019-06-02,2751.530029,2884.969971,2728.810059,2873.340088,2873.340088,17919730000
2019-06-09,2885.830078,2910.610107,2874.679932,2886.979980,2886.979980,15783900000
2019-06-16,2889.750000,2964.149902,2887.300049,2950.459961,2950.459961,18441710000
2019-06-23,2951.419922,2954.919922,2912.989990,2941.760010,2941.760010,18736050000
2019-06-30,2971.409912,2995.840088,2952.219971,2990.409912,2990.409912,11118040000
2019-07-07,2979.770020,3013.919922,2963.439941,3013.770020,3013.770020,15216580000
2019-07-14,3017.800049,3017.800049,2973.090088,2976.610107,2976.610107,15904160000
2019-07-21,2981.929932,3027.979980,2976.649902,3025.860107,3025.860107,16649220000
2019-07-28,3024.469971,3025.610107,2914.110107,2932.050049,2932.050049,20098430000
2019-08-04,2898.070068,2938.719971,2822.120117,2918.649902,2918.649902,20616730000
2019-08-11,2907.070068,2943.310059,2825.510010,2888.679932,2888.679932,18553910000
2019-08-18,2913.479980,2939.080078,2834.969971,2847.110107,2847.110107,16118550000
2019-08-25,2866.699951,2940.429932,2853.050049,2926.459961,2926.459961,15673290000
2019-09-01,2909.010010,2985.860107,2891.850098,2978.709961,2978.709961,13689030000
2019-09-08,2988.429932,3020.739990,2957.010010,3007.389893,3007.389893,19633130000
2019-09-15,2996.409912,3021.989990,2978.570068,2992.070068,2992.070068,20728050000
2019-09-22,2983.500000,3007.979980,2945.530029,2961.790039,2961.790039,16694510000
2019-09-29,2967.070068,2992.530029,2855.939941,2952.010010,2952.010010,17212640000
2019-10-06,2944.229980,2993.280029,2892.659912,2970.270020,2970.270020,15821120000
2019-10-13,2965.810059,3008.290039,2962.939941,2986.199951,2986.199951,15500580000
2019-10-20,2996.479980,3027.389893,2991.209961,3022.550049,3022.550049,17251350000
2019-10-27,3032.120117,3066.949951,3023.189941,3066.909912,3066.909912,18956670000
2019-11-03,3078.959961,3097.770020,3065.889893,3093.080078,3093.080078,20734960000
2019-11-10,3080.330078,3120.459961,3075.820068,3120.459961,3120.459961,16622540000
2019-11-17,3117.909912,3127.639893,3091.409912,3110.290039,3110.290039,18008990000
2019-11-24,3117.439941,3154.260010,3117.439941,3140.979980,3140.979980,12883230000
2019-12-01,3143.850098,3150.600098,3070.330078,3145.909912,3145.909912,17452390000
2019-12-08,3141.860107,3182.679932,3126.090088,3168.800049,3168.800049,17669880000
2019-12-15,3183.629883,3225.649902,3183.629883,3221.219971,3221.219971,22078130000
2019-12-22,3226.050049,3247.929932,3220.510010,3240.020020,3240.020020,8946500000
2019-12-29,3240.090088,3258.139893,3212.030029,3234.850098,3234.850098,12826640000
2020-01-05,3217.550049,3282.989990,3214.639893,3265.350098,3265.350098,17666700000
2020-01-12,3271.129883,3329.879883,3268.429932,3329.620117,3329.620117,18071600000
2020-01-19,3321.030029,3337.770020,3281.530029,3295.469971,3295.469971,15197180000
2020-01-26,3247.159912,3293.469971,3214.679932,3225.520020,3225.520020,19249400000
2020-02-02,3235.659912,3347.959961,3235.659912,3327.709961,3327.709961,19469980000
2020-02-09,3318.280029,3352.260010,3317.770020,3352.090088,3352.090088,3450350000
2020-02-10,3318.280029,3352.260010,3317.770020,3352.090088,3352.090088,1735188706
