Date,Open,High,Low,Close,Adj Close,Volume
2019-08-25,1157.260010,1198.500000,1152.959961,1188.099976,1188.099976,5323500
2019-09-01,1177.030029,1213.040039,1163.199951,1204.930054,1204.930054,5029000
2019-09-08,1204.000000,1241.859985,1192.619995,1239.560059,1239.560059,7066300
2019-09-15,1229.520020,1244.439941,1216.530029,1229.930054,1229.930054,6409500
2019-09-22,1226.000000,1248.300049,1210.089966,1225.089966,1225.089966,6990500
2019-09-29,1220.969971,1231.229980,1162.430054,1209.000000,1209.000000,7076300
2019-10-06,1204.400024,1228.390015,1189.010010,1215.449951,1215.449951,4869200
2019-10-13,1212.339966,1263.324951,1211.760010,1245.489990,1245.489990,5649000
2019-10-20,1252.260010,1269.599976,1240.599976,1265.130005,1265.130005,5203700
2019-10-27,1275.449951,1299.310059,1250.843018,1273.739990,1273.739990,9034300
2019-11-03,1276.449951,1323.739990,1276.354980,1311.369995,1311.369995,7217800
2019-11-10,1303.180054,1334.880005,1293.510010,1334.869995,1334.869995,5900600
2019-11-17,1332.219971,1335.529053,1291.150024,1295.339966,1295.339966,6446400
2019-11-24,1299.180054,1318.359985,1298.130005,1304.959961,1304.959961,3688500
2019-12-01,1301.000000,1344.000000,1279.000000,1340.619995,1340.619995,6719700
2019-12-08,1338.040039,1359.449951,1336.040039,1347.829956,1347.829956,6129400
2019-12-15,1356.500000,1365.000000,1348.984985,1349.589966,1349.589966,9558800
2019-12-22,1355.869995,1364.530029,1342.780029,1351.890015,1351.890015,2936500
2019-12-29,1350.000000,1372.500000,1329.084961,1360.660034,1360.660034,4605700
2020-01-05,1350.000000,1434.928955,1350.000000,1429.729980,1429.729980,8084600
2020-01-12,1436.130005,1481.295044,1426.020020,1480.390015,1480.390015,8063800
2020-01-19,1479.119995,1503.213989,1465.250000,1466.709961,1466.709961,6783300
2020-01-26,1431.000000,1470.130005,1421.199951,1434.229980,1434.229980,8166900
2020-02-02,1462.000000,1490.000000,1426.300049,1479.229980,1479.229980,11826100
2020-02-09,1474.319946,1509.500000,1474.319946,1508.680054,1508.680054,1418900
2020-02-10,1474.319946,1509.500000,1474.319946,1508.680054,1508.680054,1419876
